lang	byte_coef_nllb	char_coef_nllb	bytes_per_char_nllb	char_entropy_nllb	char_entropy_flores_20lines	char_entropy_flores_200lines	char_entropy_flores_2000lines	char_coef_flores_20lines	byte_coef_flores_20lines	bytes_per_char_flores_20lines	char_coef_flores_200lines	byte_coef_flores_200lines	bytes_per_char_flores_200lines	char_coef_flores_2000lines	byte_coef_flores_2000lines	bytes_per_char_flores_2000lines	iso	script_name	bytes_per_char_bible_whole	char_entropy_bible_whole	char_coef_bible_whole	byte_coef_bible_whole	bytes_per_char_bible_one	char_entropy_bible_one	char_coef_bible_one	byte_coef_bible_one	writing_type	bytes_per_char_udhr	char_entropy_udhr	family	n_phonemes	char_coef_udhr	byte_coef_udhr	char_entropy	bytes_per_char	char_coef	byte_coef	source
sbs_latn																	sbs	latn	1.0129276408285688	4.361131659854255	0.976663608	0.988039131	1.011839759527369	4.338894400676048	1.005748882	1.016422669	alphabet			Niger-Congo	51.0			4.361131659854255	1.0129276408285688	0.976663608	0.988039131	bible
sby_latn																	sby	latn	1.0146608062604243	4.340289130054066	1.090828159	1.10542159	1.0147829207032653	4.340335255002256	1.120429035	1.135613501	alphabet							4.340289130054066	1.0146608062604243	1.090828159	1.10542159	bible
sch_latn																	sch	latn	1.0459286317099576	4.235407190144867	1.073853949	1.121754931	1.0474096537781148	4.248137719560952	1.113554498	1.164933386	alphabet							4.235407190144867	1.0459286317099576	1.073853949	1.121754931	bible
scn_latn	1.036272744869889	1.009271428451881	1.0277360029638762	4.545128908664637	4.557166551364708	4.567624024731605	4.477408040151651	1.0495226795634616	1.1052298601984727	1.0534718955894389	1.0495226795634616	1.1052298601984727	1.0534718955894389	1.0495226795634616	1.1052298601984727	1.0534718955894389	scn	latn									alphabet			Indo-European				4.545128908664637	1.0277360029638762	1.009271428451881	1.036272744869889	nllb
sco_latn																	sco	latn									alphabet	1.0003665017408834	2.967115470127798		37.0	1.015633724	1.016005956					
ses_latn																	ses	latn	1.0381110250352457	4.308718654641611	0.951246919	0.986251743	1.0372670807453417	4.313755377644178	0.934631589	0.968286983	alphabet	1.0143799472295514	2.912744519697804	Songhay	36.333333333333336	0.705378746	0.715522055	4.308718654641611	1.0381110250352457	0.951246919	0.986251743	bible
set_latn																	set	latn	1.0126762504018738	4.130395359984839	1.345374945	1.360707184	1.011895441770348	4.1133797847429046	1.427548001	1.442777639	alphabet				17.0			4.130395359984839	1.0126762504018738	1.345374945	1.360707184	bible
sey_latn																	sey	latn	1.2441657229143073	4.464464384	1.212476285	1.506614706	1.247013837378827	4.450594698996692	1.257421285	1.566120315	alphabet			Tucanoan	22.0			4.464464384	1.2441657229143073	1.212476285	1.506614706	bible
sgb_latn																	sgb	latn	1.0358875882327152	4.157146173	1.304991109	1.350115426	1.0354549236346349	4.145661421871314	1.352957257	1.399227452	alphabet							4.157146173	1.0358875882327152	1.304991109	1.350115426	bible
sgz_latn																	sgz	latn	1.0814250847308071	4.166482285935968	1.452447266	1.568727572	1.0803142338825178	4.164504683212464	1.515791336	1.635545241	alphabet			Austronesian	21.0			4.166482285935968	1.0814250847308071	1.452447266	1.568727572	bible
shd_latn																	shd	latn									alphabet	1.0	3.156179316414596			1.172994603	1.172994603					
shn_mymr	2.819448605831083	1.045687086887115	2.7114838648395927	5.079963753671414	5.247639098551234	5.235985468345505	5.132189342215863	1.4158495040844885	3.923726442401888	2.7771135454132385	1.4158495040844885	3.923726442401888	2.7771135454132385	1.4158495040844885	3.923726442401888	2.7771135454132385	shn	mymr									abugida			Tai-Kadai	130.0			5.079963753671414	2.7114838648395927	1.045687086887115	2.819448605831083	nllb
shp_latn																	shp	latn	1.032450321454779	4.180913187279571	1.253720618	1.292768165	1.0319848326021406	4.187328199260664	1.242578715	1.280767408	alphabet	1.016587564121003	2.9864772911547144	Panoan	24.0	1.941094361	1.973292388	4.180913187279571	1.032450321454779	1.253720618	1.292768165	bible
sig_latn																	sig	latn	1.2164391956738756	4.343444405529081	1.187517307	1.442716738	1.2156733112958698	4.343360007318614	1.204008941	1.461906636	alphabet							4.343444405529081	1.2164391956738756	1.187517307	1.442716738	bible
sil_latn																	sil	latn	1.1181817992879663	4.333933314863204	1.101154118	1.229734178	1.1185160630125537	4.343680381649775	1.115733445	1.246452463	alphabet							4.333933314863204	1.1181817992879663	1.101154118	1.229734178	bible
sim_latn																	sim	latn	1.0128132184002552	4.240287124225237	1.391720467	1.407771251	1.0126214541710052	4.244911369420269	1.397669894	1.413594276	alphabet							4.240287124225237	1.0128132184002552	1.391720467	1.407771251	bible
sin_sinh	2.4463185182279874	0.9853539923498552	2.542554384	5.181238967014197	4.989241995235695	4.969794325314419	4.955458670113119	1.0020235836130502	2.6382516826233395	2.6383569204696955	1.0020235836130502	2.6382516826233395	2.6383569204696955	1.0020235836130502	2.6382516826233395	2.6383569204696955	sin	sinh									abugida			Indo-European	44.5			5.181238967014197	2.542554384	0.9853539923498552	2.4463185182279874	nllb
sja_latn																	sja	latn	1.0951590494265504	4.528274537547087	1.260112551	1.378279354	1.095827762436117	4.523394867267823	1.286929534	1.408543	alphabet			Choco	34.5			4.528274537547087	1.0951590494265504	1.260112551	1.378279354	bible
slk_latn	1.0415060908874327	0.9552002588412168	1.095318953696159	4.956220885445649	4.856018955159852	4.886752735280637	4.867020416325954	0.9978231911641308	1.0865670716908853	1.0907035126982585	0.9978231911641308	1.0865670716908853	1.0907035126982585	0.9978231911641308	1.0865670716908853	1.0907035126982585	slk	latn									alphabet			Indo-European	44.5			4.956220885445649	1.095318953696159	0.9552002588412168	1.0415060908874327	nllb
sll_latn																	sll	latn	1.0122296851341384	4.194546121996301	1.29681868	1.311019177	1.0110134018504444	4.189321093076203	1.333081401	1.346128828	alphabet			Trans-New Guinea				4.194546121996301	1.0122296851341384	1.29681868	1.311019177	bible
slm_latn																	slm	latn	1.021286043206416	4.174757484785269	1.334897942	1.361589449	1.0217779491590782	4.181729404717966	1.355329174	1.383166162	alphabet							4.174757484785269	1.021286043206416	1.334897942	1.361589449	bible
slo_latn																	slo	latn									alphabet	1.1045975884717183	3.309036688829923			0.949283454	1.048576214					
slv_latn	0.9721500484359568	0.955680277	1.026680995338961	4.594174156149994	4.5910589770923895	4.568110366421216	4.509062329910158	0.9893414328238466	1.0117018286848634	1.023352509640405	0.9893414328238466	1.0117018286848634	1.023352509640405	0.9893414328238466	1.0117018286848634	1.023352509640405	slv	latn									alphabet	1.0296084049665712	3.0482176471205604	Indo-European	36.0	0.974316025	1.003163968	4.594174156149994	1.026680995338961	0.955680277	0.9721500484359568	nllb
smk_latn																	smk	latn	1.0118416952321596	4.102591205405501	1.336602915	1.350721126	1.0119161499852376	4.106666271580676	1.361640884	1.376195562	alphabet							4.102591205405501	1.0118416952321596	1.336602915	1.350721126	bible
sml_latn																	sml	latn	1.028210016212653	4.260687914226698	1.284542873	1.31911042	1.028442510676013	4.268432451111282	1.297261441	1.332540976	alphabet				36.0			4.260687914226698	1.028210016212653	1.284542873	1.31911042	bible
smo_latn	1.1780015178253482	1.1632723996708776	1.014731901760285	4.122475096096897	4.078905168655039	4.043911126240679	3.985107761400487	1.1568217001219787	1.209079412388568	1.0471602144653307	1.1568217001219787	1.209079412388568	1.0471602144653307	1.1568217001219787	1.209079412388568	1.0471602144653307	smo	latn									alphabet			Austronesian				4.122475096096897	1.014731901760285	1.1632723996708776	1.1780015178253482	nllb
smy_latn																	smy	latn									alphabet	1.0002767591503494	2.5849761958894475			1.344965569	1.3453378					
sna_latn	1.1191777636582168	1.1182778889352765	1.0008675378177785	4.596716645867971	4.552382814958162	4.530385602296088	4.459577681	1.1135608106901207	1.1127739583631704	1.000125458271185	1.1135608106901207	1.1127739583631704	1.000125458271185	1.1135608106901207	1.1127739583631704	1.000125458271185	sna	latn	1.018052776196135	4.423436804840122	0.968651378	0.984891774	1.0185619105592756	4.427012741716243	0.964228283	0.980935249	alphabet			Niger-Congo	42.0			4.596716645867971	1.0008675378177785	1.1182778889352765	1.1191777636582168	nllb
snc_latn																	snc	latn	1.1379299334245132	4.120269710131471	1.290106349	1.466195058	1.137358334800318	4.119018907291952	1.324550542	1.504661789	alphabet			Austronesian				4.120269710131471	1.1379299334245132	1.290106349	1.466195058	bible
snd_arab	1.587969761053741	0.9313125159261524	1.7403590616656823	4.912508948338657	4.673833117026503	4.640614266412619	4.6250363129390575	0.9006723700704163	1.5935732188859582	1.7722940100752191	0.9006723700704163	1.5935732188859582	1.7722940100752191	0.9006723700704163	1.5935732188859582	1.7722940100752191	snd	arab									abjad			Indo-European	78.33333333333333			4.912508948338657	1.7403590616656823	0.9313125159261524	1.587969761053741	nllb
snf_latn																	snf	latn	1.1246340490206188	4.589419075935283	1.020919679	1.146709789	1.1275974729800873	4.604457898784212	1.038529573	1.169623282	alphabet			Niger-Congo				4.589419075935283	1.1246340490206188	1.020919679	1.146709789	bible
snn_latn																	snn	latn	1.0858081076042847	4.398558019112066	1.595969397	1.730726155	1.0826438790051716	4.389500484216393	1.596717911	1.726580632	alphabet	1.009790723289683	2.979421273	Tucanoan	30.0	0.760375954	0.767820584	4.398558019112066	1.0858081076042847	1.595969397	1.730726155	bible
snp_latn																	snp	latn	1.0035304109832088	4.146195639944722	1.393068425	1.396219515	1.0035581055311862	4.142869992316781	1.446233879	1.449619749	alphabet			Trans-New Guinea				4.146195639944722	1.0035304109832088	1.393068425	1.396219515	bible
snw_latn																	snw	latn	1.1045318702024804	4.334599700172242	1.185416414	1.307675253	1.102201495	4.327424352935157	1.227519056	1.351332686	alphabet				33.0			4.334599700172242	1.1045318702024804	1.185416414	1.307675253	bible
sny_latn																	sny	latn	1.0104346503584165	4.152785533893415	1.926091126	1.943729286	1.0100418143696612	4.169370937679814	2.020945229	2.038763923	alphabet							4.152785533893415	1.0104346503584165	1.926091126	1.943729286	bible
som_latn	1.4223028601273195	1.4198712135500873	1.0005958346866102	4.354962142740154	4.314469687	4.347833398456939	4.239340226468112	1.139472585517005	1.1403604046644122	1.001702441875968	1.139472585517005	1.1403604046644122	1.001702441875968	1.139472585517005	1.1403604046644122	1.001702441875968	som	latn	1.0003914522659147	4.209014094506847	1.040644732	1.039736235	1.000430018352569	4.206666798277587	1.047076512	1.046256515	alphabet	1.0	2.920285967832424	Afro-Asiatic	42.0	1.081890936	1.081890936	4.354962142740154	1.0005958346866102	1.4198712135500873	1.4223028601273195	nllb
soq_latn																	soq	latn	1.012341329327027	3.977014554	1.377064562	1.392297319	1.0133087710064288	3.991034508962085	1.283198791	1.298699839	alphabet							3.977014554	1.012341329327027	1.377064562	1.392297319	bible
sot_latn	1.1660117470947278	1.160723146164141	1.0032583634619978	4.300820144130427	4.3636785937118026	4.3159334725595455	4.2329209086889135	1.1990994967305508	1.2001492275797585	1.001716349034149	1.1990994967305508	1.2001492275797585	1.001716349034149	1.1990994967305508	1.2001492275797585	1.001716349034149	sot	latn									alphabet			Niger-Congo	46.0			4.300820144130427	1.0032583634619978	1.160723146164141	1.1660117470947278	nllb
soy_latn																	soy	latn	1.294247455364592	4.282314251550253	1.09722467	1.418285296	1.294372654118364	4.276487991412934	1.161049111	1.501007846	alphabet							4.282314251550253	1.294247455364592	1.09722467	1.418285296	bible
spa_latn	1.0838319661748157	1.0519304011033852	1.0282825024855928	4.539642150520916	4.456350058286109	4.449960387350042	4.375087723	1.1870330465816483	1.2087235452976537	1.018928056	1.1870330465816483	1.2087235452976537	1.018928056	1.1870330465816483	1.2087235452976537	1.018928056	spa	latn	1.035777789751603	4.466732090801941	0.934412311	0.966620192	1.0342393433130672	4.453016984111489	0.944247901	0.975394104	alphabet			Indo-European	39.5			4.539642150520916	1.0282825024855928	1.0519304011033852	1.0838319661748157	nllb
spl_latn																	spl	latn	1.1492643090554333	4.394274493470497	1.543556917	1.771712647	1.148706970121086	4.38720886	1.648771428	1.891658569	alphabet			Trans-New Guinea	21.0			4.394274493470497	1.1492643090554333	1.543556917	1.771712647	bible
spn_latn																	spn	latn									alphabet	1.0172213942705746	2.967514092226619			1.123953099	1.143309138					
spp_latn																	spp	latn	1.129921539356005	4.709286760013383	1.192687152	1.345939521	1.132393490484429	4.717885321059981	1.189721159	1.345598805	alphabet			Niger-Congo				4.709286760013383	1.129921539356005	1.192687152	1.345939521	bible
sps_latn																	sps	latn	1.013072938	4.010723497	1.348665887	1.364569953	1.0135846534003414	4.015621800888933	1.34710385	1.363748063	alphabet			Austronesian				4.010723497	1.013072938	1.348665887	1.364569953	bible
spy_latn																	spy	latn	1.1629687672664075	4.601901742858912	1.139048007	1.323002903	1.1597925863639549	4.602728824748731	1.147444762	1.329184167	alphabet				31.0			4.601901742858912	1.1629687672664075	1.139048007	1.323002903	bible
srd_latn	1.1093727723568478	1.1016925284778911	1.0090515324233602	4.365985857966571	4.4319561630010105	4.397848416723209	4.329460435966135	1.1600890067753684	1.1923036707094503	1.0285301056036724	1.1600890067753684	1.1923036707094503	1.0285301056036724	1.1600890067753684	1.1923036707094503	1.0285301056036724	srd	latn									alphabet	1.0120829435609604	2.910509046024809	Indo-European		1.19374651	1.208170482	4.365985857966571	1.0090515324233602	1.1016925284778911	1.1093727723568478	nllb
sri_latn																	sri	latn	1.2511528407537966	4.7298690684234055	1.30622464	1.632220978	1.2479779881502082	4.715139154570666	1.352981378	1.686443468	alphabet			Tucanoan	23.0			4.7298690684234055	1.2511528407537966	1.30622464	1.632220978	bible
srm_latn																	srm	latn	1.0895508429002314	4.196401286572451	1.566067142	1.704153048	1.0891720664424978	4.191158369172526	1.671429261	1.818266505	alphabet			other				4.196401286572451	1.0895508429002314	1.566067142	1.704153048	bible
srn_latn																	srn	latn	1.0167806335844911	4.224370785758317	1.044539852	1.060725469	1.0163291177447105	4.224371585305409	1.0655453	1.081631506	alphabet			other				4.224370785758317	1.0167806335844911	1.044539852	1.060725469	bible
srp_cyrl	1.4248786445423485	0.9428398637299712	1.5871245501352786	5.295691473431779	4.638819603112871	4.638200461341056	4.577808233723983	0.9872948833806596	1.7934434191410886	1.819227062641361	0.9872948833806596	1.7934434191410886	1.819227062641361	0.9872948833806596	1.7934434191410886	1.819227062641361	srp	cyrl									alphabet	1.5522513089005237	3.188842094155118	Indo-European	34.0	0.888702773	1.379490043	5.295691473431779	1.5871245501352786	0.9428398637299712	1.4248786445423485	nllb
srp_latn																	srp	latn	1.0391877285375897	4.453893852878624	0.796105795	0.826257686	1.0383509590252926	4.459291388605321	0.799826327	0.829493347	alphabet	1.0271567126084735	3.091718462419313	Indo-European	34.0	0.911501954	0.936255351	4.453893852878624	1.0391877285375897	0.796105795	0.826257686	bible
srq_latn																	srq	latn	1.1045467022450617	4.486898147327989	1.225591992	1.352012525	1.1068055671950645	4.490798588221752	1.247250185	1.378789461	alphabet			Tupian	28.666666666666668			4.486898147327989	1.1045467022450617	1.225591992	1.352012525	bible
srt_latn																	srt	latn									alphabet	1.027562237310055	2.8416470472734714			1.151312116	1.183044854					
ssd_latn																	ssd	latn	1.044399693503113	4.2003324855855775	1.18871651	1.239925945	1.0455995737277637	4.199513458367985	1.25244428	1.307967203	alphabet			Trans-New Guinea				4.2003324855855775	1.044399693503113	1.18871651	1.239925945	bible
ssg_latn																	ssg	latn	1.0149650358247058	4.0677312792351294	1.116977185	1.132259834	1.015265957060868	4.072960369	1.108151352	1.123704055	alphabet				28.0			4.0677312792351294	1.0149650358247058	1.116977185	1.132259834	bible
sso_latn																	sso	latn									alphabet	1.0	2.817737616877409			1.067466964	1.067466964					
ssw_latn	1.1414266194753566	1.1386485284477286	1.000818835754011	4.6191132386578015	4.572910757999405	4.560416040185123	4.475406985586285	1.1164167545309738	1.1156971566883598	1.0001977951050918	1.1164167545309738	1.1156971566883598	1.0001977951050918	1.1164167545309738	1.1156971566883598	1.0001977951050918	ssw	latn									alphabet			Niger-Congo				4.6191132386578015	1.000818835754011	1.1386485284477286	1.1414266194753566	nllb
ssx_latn																	ssx	latn	1.1626901701806305	4.009725999769468	1.603111977	1.861566593	1.1639418900147274	3.995325524846196	1.730670891	2.01195763	alphabet							4.009725999769468	1.1626901701806305	1.603111977	1.861566593	bible
stb_latn																	stb	latn	1.0134633716074612	4.190762787168467	1.318054179	1.33411122	1.0138498881538245	4.183558938170759	1.351493905	1.368550388	alphabet							4.190762787168467	1.0134633716074612	1.318054179	1.33411122	bible
stp_latn																	stp	latn	1.203170574820186	4.2779075631440895	1.956828704	2.351422825	1.2061447056884556	4.251326712730651	2.000184929	2.409586984	alphabet			Uto-Aztecan				4.2779075631440895	1.203170574820186	1.956828704	2.351422825	bible
sua_latn																	sua	latn	1.0089144240091847	4.052783772179826	1.845852109	1.859952915	1.0086675716465856	4.044258842207968	1.907229923	1.92142817	alphabet	1.0117516629711751	2.980587014136479			0.839382096	0.849246231	4.052783772179826	1.0089144240091847	1.845852109	1.859952915	bible
suc_latn																	suc	latn	1.0575756127860862	4.076957988193554	1.436914845	1.517725309	1.0592629427040168	4.069899606655178	1.455231081	1.539603126	alphabet							4.076957988193554	1.0575756127860862	1.436914845	1.517725309	bible
sud_latn																	sud	latn									alphabet	1.0588500563697858	2.933226736279828			0.825423413	0.873999628					
sue_latn																	sue	latn	1.012928190653098	4.072946943378392	1.259146781	1.27381317	1.0113414450953884	4.068357129	1.284597819	1.29759161	alphabet			Trans-New Guinea	18.0			4.072946943378392	1.012928190653098	1.259146781	1.27381317	bible
sun_latn	1.0969808523166162	1.088738422811081	1.009104853791001	4.521611742264019	4.502133441	4.418140537222301	4.332033084877282	1.0372793821520658	1.0467578495417342	1.0099794562658388	1.0372793821520658	1.0467578495417342	1.0099794562658388	1.0372793821520658	1.0467578495417342	1.0099794562658388	sun	latn									alphabet			Austronesian	26.0			4.521611742264019	1.009104853791001	1.088738422811081	1.0969808523166162	nllb
suo_latn																	suo	latn									alphabet	1.0	2.909289029449945			1.246882561	1.246882561					
sus_arab																	sus	arab	1.7853541552170202	4.219791156538433	1.053533872	1.878553633	1.7883495888315166	4.239400932208358	1.051080629	1.877420236	abjad			Mande	35.0			4.219791156538433	1.7853541552170202	1.053533872	1.878553633	bible
sus_latn																	sus	latn	1.062344851525622	4.202513941500166	1.002128356	1.063260268	1.0645549994778405	4.220402651455562	1.000892484	1.064213037	alphabet			Mande	35.0			4.202513941500166	1.062344851525622	1.002128356	1.063260268	bible
suz_deva																	suz	deva	2.621724119209586	4.892448648548753	1.138118854	2.98006217	2.6173444984615823	4.930931205	1.126290483	2.944315508	abugida							4.892448648548753	2.621724119209586	1.138118854	2.98006217	bible
swa_latn																	swa	latn									alphabet	1.0	2.943402664999533			0.983342639	0.983342639					
swd_latn																	swd	latn									alphabet	1.0431404958677686	3.053114520457875			1.126000372	1.174576587					
swe_latn	1.0209812922647696	0.9750662397582516	1.0460878394981978	4.626133861046847	4.65146586	4.600085174387974	4.533989504890941	1.001354130452106	1.0407597797268735	1.0399836896370944	1.001354130452106	1.0407597797268735	1.0399836896370944	1.001354130452106	1.0407597797268735	1.0399836896370944	swe	latn	1.0554917488421638	4.5803228443002615	2.088255824	2.201350826	1.055896347114068	4.584661369	2.325250056	2.45224577	alphabet			Indo-European	35.0			4.626133861046847	1.0460878394981978	0.9750662397582516	1.0209812922647696	nllb
swh_latn	1.0694849063174054	1.0759579571348752	1.0020052038178795	4.457072363855171	4.4071573582258905	4.399844837709447	4.329130392729996	1.0443058253441142	1.0448083245812574	1.0013921666430916	1.0443058253441142	1.0448083245812574	1.0013921666430916	1.0443058253441142	1.0448083245812574	1.0013921666430916	swh	latn	1.0139568479985026	4.328363190744795	0.953670498	0.965758497	1.0128748065377484	4.327689247953711	0.945502203	0.956514058	alphabet			Niger-Congo	36.5			4.457072363855171	1.0020052038178795	1.0759579571348752	1.0694849063174054	nllb
swp_latn																	swp	latn	1.0188385789714307	4.011656327996173	1.021180574	1.039103106	1.019503587998519	4.041025909900643	1.020736179	1.039382283	alphabet							4.011656327996173	1.0188385789714307	1.021180574	1.039103106	bible
sxb_latn																	sxb	latn	1.0157619117722974	4.180659238826332	1.196989635	1.214319673	1.0167102436881943	4.190045870572879	1.171638311	1.189772171	alphabet							4.180659238826332	1.0157619117722974	1.196989635	1.214319673	bible
syb_latn																	syb	latn	1.0699342295612988	4.174927368	1.415853276	1.512955132	1.0696262487082329	4.169821703981926	1.493841057	1.595914008	alphabet							4.174927368	1.0699342295612988	1.415853276	1.512955132	bible
syl_latn																	syl	latn	1.080180376088723	4.315819452483735	0.999789453	1.078587918	1.0810635278270004	4.326448235480885	1.002773936	1.082747765	alphabet							4.315819452483735	1.080180376088723	0.999789453	1.078587918	bible
syl_beng																	syl	beng	2.581451462329865	4.638245124291954	0.956062038	2.464908231	2.581009480145435	4.659029938322615	0.957538674	2.468419489	abugida							4.638245124291954	2.581451462329865	0.956062038	2.464908231	bible
szl_latn	1.066563023990376	1.0182149871606023	1.0508846207439675	4.860207140335735	4.869288619117345	4.843603624372527	4.791442436231042	1.035412887976339	1.0963083334376336	1.0592921548917529	1.035412887976339	1.0963083334376336	1.0592921548917529	1.035412887976339	1.0963083334376336	1.0592921548917529	szl	latn									alphabet			Indo-European				4.860207140335735	1.0508846207439675	1.0182149871606023	1.066563023990376	nllb
tac_latn																	tac	latn	1.0881153855940469	4.5585965051312405	1.618928178	1.759354072	1.0879154122773205	4.5597969503804086	1.647854823	1.790552749	alphabet			Uto-Aztecan				4.5585965051312405	1.0881153855940469	1.618928178	1.759354072	bible
taj_deva																	taj	deva	2.6877982484939644	4.849926805800254	1.198955504	3.218477292	2.691875268674978	4.848097278506931	1.215747918	3.268673257	abugida				64.5			4.849926805800254	2.6877982484939644	1.198955504	3.218477292	bible
tam_taml	2.7290996547936537	1.0875841744723695	2.5330267497109067	5.218172147424253	4.708801209519824	4.74226506	4.669850990134885	1.1658266893931728	3.179950024163826	2.732307559	1.1658266893931728	3.179950024163826	2.732307559	1.1658266893931728	3.179950024163826	2.732307559	tam	taml	2.727781556568497	4.656855989083807	1.352577027	3.684871203	2.7289906283607315	4.659072005464584	1.360708198	3.708856998	abugida			Dravidian	37.333333333333336			5.218172147424253	2.5330267497109067	1.0875841744723695	2.7290996547936537	nllb
taq_latn	1.2092490946988266	1.1132966842427727	1.0793972864637946	4.538211371449122	4.602982173653773	4.576912966165549	4.569745762	0.940067843	1.0031394882452962	1.0690732656451607	0.940067843	1.0031394882452962	1.0690732656451607	0.940067843	1.0031394882452962	1.0690732656451607	taq	latn	1.206081787125035	4.679885705196855	1.106010431	1.332252977	1.2081158467250284	4.676038882028635	1.173785096	1.416348787	alphabet			Afro-Asiatic	43.0			4.538211371449122	1.0793972864637946	1.1132966842427727	1.2092490946988266	nllb
taq_tfng					4.409365464904455	4.310118581909629	4.290646085851135	0.9330081315325022	2.277865870103261	2.441630070124366	0.9330081315325022	2.277865870103261	2.441630070124366	0.9330081315325022	2.277865870103261	2.441630070124366	taq	tfng									abjad			Afro-Asiatic	43.0			4.290646085851135	2.441630070124366	0.9330081315325022	2.277865870103261	flores
tat_cyrl	1.8545411911687737	0.9955749655616554	1.8053655635537385	5.074673967036672	5.003806384398354	4.977859460901135	4.850804731800068	1.0066587225644823	1.8436797259291648	1.833678247297532	1.0066587225644823	1.8436797259291648	1.833678247297532	1.0066587225644823	1.8436797259291648	1.833678247297532	tat	cyrl									alphabet			Altaic	43.0			5.074673967036672	1.8053655635537385	0.9955749655616554	1.8545411911687737	nllb
tav_latn																	tav	latn	1.1284017974618128	4.4563699864374176	1.54109901	1.736780874	1.127573849784105	4.446018643888064	1.642379314	1.849658296	alphabet			Tucanoan	17.0			4.4563699864374176	1.1284017974618128	1.54109901	1.736780874	bible
taw_latn																	taw	latn	1.1163307974048255	4.202387554952793	1.33653197	1.49012594	1.117689245685821	4.189470134	1.446241919	1.61448889	alphabet							4.202387554952793	1.1163307974048255	1.33653197	1.49012594	bible
tbc_latn																	tbc	latn	1.0395760238798415	4.181868456626718	1.302606435	1.352446801	1.0368271954674222	4.158788348421273	1.370879298	1.419641351	alphabet			Austronesian				4.181868456626718	1.0395760238798415	1.302606435	1.352446801	bible
tbf_latn																	tbf	latn	1.0129956904932778	4.058094605772132	1.294694901	1.309862632	1.0126795108987146	4.055171899776457	1.334199016	1.349477607	alphabet							4.058094605772132	1.0129956904932778	1.294694901	1.309862632	bible
tbg_latn																	tbg	latn	1.0009340389271577	3.748273806282606	1.634263783	1.633722658	1.0010581052290417	3.742678418034842	1.686947223	1.686684388	alphabet			Trans-New Guinea				3.748273806282606	1.0009340389271577	1.634263783	1.633722658	bible
tbk_latn																	tbk	latn	1.0188977718041143	3.953649979813055	2.097725863	2.134666636	1.018348419646832	3.943303585055718	2.167368861	2.20446022	alphabet							3.953649979813055	1.0188977718041143	2.097725863	2.134666636	bible
tbo_latn																	tbo	latn	1.0156536348450762	4.047036223530435	1.185093728	1.20212338	1.0154810318068408	4.034682744857826	1.227792429	1.245288019	alphabet			Austronesian				4.047036223530435	1.0156536348450762	1.185093728	1.20212338	bible
tbz_latn																	tbz	latn	1.3780969521869897	4.623824587927428	0.966387997	1.330093026	1.3823130577411835	4.614897519857065	0.990198759	1.367104872	alphabet	1.205103870083307	2.981963128277129		32.0	0.882467895	1.063465476	4.623824587927428	1.3780969521869897	0.966387997	1.330093026	bible
tca_latn																	tca	latn	1.2386061335788654	4.494411649273146	1.615605197	1.998569176	1.2426869476872353	4.499400843	1.677773132	2.082418509	alphabet				33.333333333333336			4.494411649273146	1.2386061335788654	1.615605197	1.998569176	bible
tcs_latn																	tcs	latn	1.0136082510300666	4.230583957879291	1.308057772	1.324182304	1.0130178799797311	4.206149261722865	1.332872351	1.348586205	alphabet			other				4.230583957879291	1.0136082510300666	1.308057772	1.324182304	bible
tcz_latn																	tcz	latn	1.0143484572533834	4.249040617	1.114574203	1.12913762	1.0129684019353282	4.223255167611103	1.133357991	1.146663669	alphabet			Sino-Tibetan	34.0			4.249040617	1.0143484572533834	1.114574203	1.12913762	bible
tdt_latn																	tdt	latn	1.0150496983384294	4.172370416159135	1.199804557	1.216321913	1.014421675272593	4.160442216608796	1.241043	1.257414293	alphabet							4.172370416159135	1.0150496983384294	1.199804557	1.216321913	bible
tdx_latn																	tdx	latn	1.0859716949081089	4.367307665027559	0.922857398	1.000930264	1.0840094984770552	4.361983228030896	0.958230148	1.037470989	alphabet							4.367307665027559	1.0859716949081089	0.922857398	1.000930264	bible
ted_latn																	ted	latn	1.2694184938607478	4.533111844541888	1.527628577	1.936748874	1.2675036066177598	4.528250746408715	1.571688161	1.989704713	alphabet				39.0			4.533111844541888	1.2694184938607478	1.527628577	1.936748874	bible
tee_latn																	tee	latn	1.008410577	4.167965329	1.639156713	1.650853695	1.0073936717341865	4.145957997201622	1.704065224	1.714582848	alphabet			Totonacan	36.0			4.167965329	1.008410577	1.639156713	1.650853695	bible
tej_latn																	tej	latn									alphabet	1.2161374890766097	3.0787216883153747			0.958403127	1.165549972					
tel_telu	2.6198194978991007	1.0208303183286718	2.653331456516446	5.104821442963893	5.058099220627806	5.1595905692723765	5.055360989765362	1.0054862519744745	2.6752203586039327	2.6668754543064384	1.0054862519744745	2.6752203586039327	2.6668754543064384	1.0054862519744745	2.6752203586039327	2.6668754543064384	tel	telu	2.668981293326676	4.899139085113438	0.985440215	2.626797102	2.672018442371676	4.903417082831051	0.983557392	2.624896605	abugida			Dravidian	51.5			5.104821442963893	2.653331456516446	1.0208303183286718	2.6198194978991007	nllb
ter_latn																	ter	latn	1.1000811243467992	4.561742317347673	1.373849143	1.509435213	1.100669454665245	4.547188924458615	1.440042775	1.583089068	alphabet			Arawakan	23.0			4.561742317347673	1.1000811243467992	1.373849143	1.509435213	bible
